,orf,label,growth,status
567,YJL045W,1,0.08590751899387929,optimal
568,YJL046W,1,0.08590751899387976,optimal
569,YJL052W,1,0.08590754899640801,optimal
570,YJL060W,1,0.08590754899640671,optimal
571,YJL068C,1,0.08590754899640757,optimal
572,YJL071W,1,0.08590754899640628,optimal
573,YJL088W,1,0.0,optimal
574,YJL091C,0,0.08590754899640678,optimal
575,YJL097W,0,0.08590754899640739,optimal
576,YJL100W,1,0.08590754899640635,optimal
577,YJL101C,1,0.08590754899640701,optimal
578,YJL121C,1,0.0859075189938787,optimal
579,YJL126W,1,0.08590751899387776,optimal
580,YJL129C,1,0.08590754899640678,optimal
581,YJL130C,1,-4.241569988579965e-17,optimal
582,YJL133W,1,0.08590754899640746,optimal
583,YJL134W,1,0.08590754899640458,optimal
584,YJL137C,1,0.08590751899387776,optimal
585,YJL139C,1,0.08590754899640715,optimal
586,YJL153C,1,4.6171210300140883e-17,optimal
587,YJL155C,1,0.0859075189938791,optimal
588,YJL166W,1,0.012966816583218561,optimal
589,YJL167W,0,0.0,optimal
590,YJL168C,1,0.0859075489964066,optimal
591,YJL196C,1,0.08590754899640739,optimal
592,YJL198W,1,0.0859075489964077,optimal
593,YJL200C,1,0.08590754899640797,optimal
594,YJL212C,1,0.08590751899387791,optimal
595,YJL214W,1,0.08590754899640692,optimal
596,YJL216C,1,0.08590754899640636,optimal
597,YJL219W,1,0.0859075489964077,optimal
598,YJL221C,1,0.08590754899640715,optimal
599,YJR001W,1,0.08590754899640664,optimal
600,YJR009C,1,0.08590754899640755,optimal
601,YJR010W,1,0.08590754899640701,optimal
602,YJR013W,0,0.0859075189938787,optimal
603,YJR016C,0,-9.893560053489509e-17,optimal
604,YJR019C,1,0.08590754899640608,optimal
605,YJR024C,1,0.0,optimal
606,YJR025C,1,-7.148891065503338e-14,optimal
607,YJR040W,1,0.08590754899640785,optimal
608,YJR048W,1,0.08590751899387776,optimal
609,YJR049C,1,0.08590751899387851,optimal
610,YJR051W,1,0.0859075489964067,optimal
611,YJR057W,0,0.08590754899640685,optimal
612,YJR069C,1,0.08590754899640797,optimal
613,YJR073C,1,1.138517170545683e-16,optimal
614,YJR077C,1,0.08590754899640682,optimal
615,YJR078W,1,6.4007438514350674e-15,optimal
616,YJR095W,1,0.08587901814056555,optimal
617,YJR103W,1,0.0859075489964061,optimal
618,YJR104C,1,0.08590754899640776,optimal
619,YJR105W,1,0.08587021125588323,optimal
620,YJR109C,1,3.212816758509056e-17,optimal
621,YJR110W,1,0.08590754899640735,optimal
622,YJR121W,1,0.0319305261814716,optimal
623,YJR130C,1,0.08590754899640671,optimal
624,YJR131W,1,0.08590754899640701,optimal
625,YJR133W,1,0.08590754899640679,optimal
626,YJR137C,1,-1.9379695969588546e-16,optimal
627,YJR139C,1,0.0,optimal
628,YJR143C,1,0.08590754899640755,optimal
629,YJR148W,1,0.0,optimal
630,YJR152W,1,0.0859075489964061,optimal
631,YJR153W,1,0.08590751899387965,optimal
632,YJR155W,1,0.08590754899640424,optimal
633,YJR158W,1,0.08590754899640952,optimal
634,YJR159W,1,0.0859075189938789,optimal
635,YJR160C,1,0.08590754899640664,optimal
636,YKL001C,1,-3.83358691093592e-16,optimal
637,YKL004W,0,0.08590751899387783,optimal
638,YKL008C,1,0.08590754899640682,optimal
639,YKL016C,1,0.0319305261814724,optimal
640,YKL019W,0,0.08590754899640735,optimal
641,YKL024C,0,-1.2685673985000965e-15,optimal
642,YKL026C,1,0.08590754899640642,optimal
643,YKL029C,1,0.08533592712301351,optimal
644,YKL035W,0,0.08590754899640758,optimal
645,YKL055C,1,0.08590751899387865,optimal
646,YKL060C,0,0.08456331753013013,optimal
647,YKL067W,1,-1.3134060485424747e-16,optimal
648,YKL069W,1,0.08590751899387791,optimal
649,YKL080W,1,0.08590751899388004,optimal
650,YKL085W,1,0.08553885885484526,optimal
651,YKL087C,1,0.08590754899640786,optimal
652,YKL088W,0,-1.1721748680801867e-12,optimal
653,YKL094W,1,0.08590754899640653,optimal
654,YKL103C,1,0.08590754899640776,optimal
655,YKL104C,0,0.08590754899640748,optimal
656,YKL106W,1,0.0859075489964069,optimal
657,YKL120W,1,0.08572672752780201,optimal
658,YKL127W,1,0.08590754899640712,optimal
659,YKL132C,1,0.08590754899640683,optimal
660,YKL140W,1,0.08590754899640952,optimal
661,YKL141W,0,0.08541685561920698,optimal
662,YKL146W,1,0.08590751899388004,optimal
663,YKL148C,1,0.08590754899640723,optimal
664,YKL150W,1,0.08590754899640662,optimal
665,YKL152C,0,0.08590754899640746,optimal
666,YKL165C,0,0.08590754899640694,optimal
667,YKL174C,1,0.08590754899640689,optimal
668,YKL181W,1,0.08590754899640712,optimal
669,YKL182W,0,1.2964558564617494e-18,optimal
670,YKL184W,1,0.08590751899387923,optimal
671,YKL188C,1,0.085907548996409,optimal
672,YKL192C,1,0.08590754899640701,optimal
673,YKL194C,1,0.08590754899640797,optimal
674,YKL211C,1,-4.008516912230175e-14,optimal
675,YKL212W,1,0.08590754899640636,optimal
676,YKL215C,1,0.08590751899387929,optimal
677,YKL216W,1,9.696719372919268e-18,optimal
678,YKL217W,1,0.08590754899640636,optimal
679,YKL218C,1,0.08590754899640776,optimal
680,YKL220C,1,0.08590754899640682,optimal
681,YKR009C,1,0.08590754899640662,optimal
682,YKR031C,1,0.08590751899387904,optimal
683,YKR039W,1,1.6779235498609143e-16,optimal
684,YKR043C,1,0.08590751899387944,optimal
685,YKR052C,1,0.08590754899640635,optimal
686,YKR053C,1,0.08590751899387776,optimal
687,YKR058W,1,0.0859075489964067,optimal
688,YKR061W,1,0.08590754899640712,optimal
689,YKR066C,1,0.08590751899388004,optimal
690,YKR067W,1,-5.57910060685033e-14,optimal
691,YKR069W,1,0.08590754899640678,optimal
692,YKR072C,1,-1.9165029835880075e-12,optimal
693,YKR076W,1,0.0859075489964064,optimal
694,YKR080W,1,0.08590754899640725,optimal
695,YKR089C,1,0.08590754899640797,optimal
696,YKR093W,1,0.08590754899640701,optimal
697,YKR097W,1,0.08590751899387776,optimal
698,YLL001W,1,0.08590751899387927,optimal
699,YLL012W,1,0.0859075489964077,optimal
700,YLL015W,1,0.08590754899640657,optimal
701,YLL018C,0,0.0,optimal
702,YLL018C-A,1,0.0859075489964077,optimal
703,YLL028W,1,0.08590751899387887,optimal
704,YLL031C,0,0.08590754899640737,optimal
705,YLL041C,1,0.08541685561920688,optimal
706,YLL043W,1,0.08590751899387879,optimal
707,YLL048C,1,0.08590754899640662,optimal
708,YLL051C,1,0.08590754899640712,optimal
709,YLL052C,1,0.08590754899640658,optimal
710,YLL057C,1,0.08590754899640811,optimal
711,YLL060C,1,0.08590754899640678,optimal
712,YLL061W,1,0.08590751899387859,optimal
713,YLL062C,1,0.08590754899640729,optimal
714,YLR011W,1,0.08590754899640832,optimal
715,YLR017W,1,0.0,optimal
716,YLR020C,1,0.08590751899387909,optimal
717,YLR027C,1,0.08590754899640758,optimal
718,YLR028C,1,0.08590751899387795,optimal
719,YLR038C,1,0.08590754899640747,optimal
720,YLR043C,1,0.08590754899640718,optimal
721,YLR044C,1,0.0859075489964076,optimal
722,YLR047C,1,0.08590751899387919,optimal
723,YLR056W,1,0.08590754899640694,optimal
724,YLR057W,1,0.08590754899640811,optimal
725,YLR058C,1,0.08578532824387243,optimal
726,YLR060W,0,2.3229649014442124e-16,optimal
727,YLR070C,1,0.08590754899640717,optimal
728,YLR081W,1,0.08590751899387877,optimal
729,YLR089C,1,0.0859075489964083,optimal
730,YLR092W,1,0.08590754899640689,optimal
731,YLR099C,1,0.08590751899388004,optimal
732,YLR100W,0,0.0,optimal
733,YLR109W,1,0.08590751899387891,optimal
734,YLR130C,1,0.08590751899387776,optimal
735,YLR133W,1,0.08590754899640712,optimal
736,YLR134W,1,0.08590754899640671,optimal
737,YLR138W,1,0.08590754899640811,optimal
738,YLR142W,1,0.08590751899387776,optimal
739,YLR143W,1,0.08590754899640746,optimal
740,YLR146C,1,-1.3310517221522757e-12,optimal
741,YLR151C,1,0.08590751899387984,optimal
742,YLR153C,0,0.08590754899640746,optimal
743,YLR155C,1,0.0859075189938793,optimal
744,YLR157C,1,0.08590754899640712,optimal
745,YLR158C,1,0.08590754899640712,optimal
746,YLR160C,1,0.08590754899640654,optimal
747,YLR164W,1,0.08590751899387976,optimal
748,YLR172C,1,0.08590751899387918,optimal
749,YLR174W,1,0.08590754899640682,optimal
750,YLR180W,1,0.08590751899387938,optimal
751,YLR189C,1,0.08590754899640675,optimal
752,YLR201C,1,0.08590754899640757,optimal
753,YLR209C,1,0.085907498444112,optimal
754,YLR214W,1,0.0859075489964076,optimal
755,YLR231C,1,8.939182951628671e-15,optimal
756,YLR237W,1,0.08590754899640735,optimal
757,YLR239C,1,0.08590751899387776,optimal
758,YLR240W,1,0.08590754899640753,optimal
759,YLR244C,1,0.0859075489964077,optimal
760,YLR245C,1,0.08590751899387919,optimal
761,YLR258W,1,0.08590754899640832,optimal
762,YLR260W,1,0.08590754899640811,optimal
763,YLR284C,1,0.08590754899640748,optimal
764,YLR285W,1,0.08590754899640662,optimal
765,YLR286C,1,0.08590754899640682,optimal
766,YLR295C,1,0.031930526181472234,optimal
767,YLR299W,1,0.08590754899640776,optimal
768,YLR300W,1,0.08590754899640797,optimal
769,YLR303W,1,0.08590751899387776,optimal
770,YLR304C,1,0.08590754899640643,optimal
771,YLR305C,0,0.08590754899640801,optimal
772,YLR307W,1,0.08590751899387859,optimal
773,YLR308W,1,0.08590751899387901,optimal
774,YLR328W,1,0.08590751899387872,optimal
775,YLR342W,1,0.08590754899640571,optimal
776,YLR348C,1,0.08590751899387776,optimal
777,YLR350W,1,0.08590754899640753,optimal
778,YLR351C,1,0.08590754899640748,optimal
779,YLR354C,1,0.08590754899640725,optimal
780,YLR355C,0,-4.89924949357729e-16,optimal
781,YLR359W,0,-1.1524771390741659e-14,optimal
782,YLR360W,1,0.08590751899387877,optimal
783,YLR372W,1,0.08590754899640721,optimal
784,YLR377C,1,0.08590751899387901,optimal
785,YLR382C,1,0.0859075489964069,optimal
786,YLR386W,1,0.08590751899387927,optimal
787,YLR395C,1,0.08590751899387727,optimal
788,YLR410W,1,0.08590754899640675,optimal
789,YLR420W,1,0.0,optimal
790,YLR432W,1,0.08590754899640789,optimal
791,YLR438W,1,0.0859075189938779,optimal
792,YLR447C,1,0.08590751899387933,optimal
793,YLR450W,1,0.0859075189938789,optimal
794,YML004C,1,0.08590754899640862,optimal
795,YML008C,1,0.08590754899640758,optimal
796,YML022W,1,0.08590754899640667,optimal
797,YML035C,1,0.0859075489964069,optimal
798,YML042W,1,0.08590754899640611,optimal
799,YML054C,1,0.08590754899640797,optimal
800,YML056C,1,0.08590754899640773,optimal
801,YML059C,1,0.08590754899640685,optimal
802,YML070W,1,0.08590751899387981,optimal
803,YML075C,1,0.08590751899388004,optimal
804,YML081C-A,1,0.031930526181470895,optimal
805,YML086C,1,0.08590751899388004,optimal
806,YML100W,1,0.0859075189938795,optimal
807,YML106W,1,0.08590751899387887,optimal
808,YML110C,1,0.08590751899387959,optimal
809,YML120C,1,0.08590754899640712,optimal
810,YML123C,1,0.08590754899640661,optimal
811,YML125C,0,0.0859075489964077,optimal
812,YML126C,0,0.0,optimal
813,YMR006C,1,0.08590754899640747,optimal
814,YMR008C,1,0.08590751899387919,optimal
815,YMR009W,1,4.484089519262664e-13,optimal
816,YMR011W,1,0.08590754899640758,optimal
817,YMR013C,0,0.0859075189938791,optimal
818,YMR015C,1,0.08590754899640671,optimal
819,YMR020W,1,-1.716923897670162e-12,optimal
820,YMR041C,1,0.08590754899640712,optimal
821,YMR054W,1,0.08590754899640811,optimal
822,YMR056C,1,0.08590754899640808,optimal
823,YMR058W,1,0.08590754899640735,optimal
824,YMR062C,1,-6.466244973472165e-17,optimal
825,YMR083W,1,0.08590754899640714,optimal
826,YMR087W,1,0.08590754899640674,optimal
827,YMR088C,1,0.08590754899640832,optimal
828,YMR099C,1,0.08590754899640661,optimal
829,YMR101C,1,0.08590754899640725,optimal
830,YMR105C,1,0.08590754899640757,optimal
831,YMR108W,0,-7.080956722636745e-16,optimal
832,YMR110C,1,0.08590754899640678,optimal
833,YMR113W,0,-5.9623819222403675e-15,optimal
834,YMR120C,1,0.08590754899640776,optimal
835,YMR145C,1,0.08590754899640707,optimal
836,YMR162C,1,0.08590751899387933,optimal
837,YMR165C,1,0.08590751899387815,optimal
838,YMR169C,1,0.08590754899640371,optimal
839,YMR170C,1,0.08590754899640797,optimal
840,YMR189W,1,0.0858993390576247,optimal
841,YMR202W,1,0.08590751899387856,optimal
842,YMR205C,1,0.08456334679516352,optimal
843,YMR207C,1,0.0859075489964067,optimal
844,YMR208W,0,0.0,optimal
845,YMR210W,1,0.08590751899387933,optimal
846,YMR217W,1,-2.948775655082598e-18,optimal
847,YMR220W,0,-3.326327167845281e-17,optimal
848,YMR226C,1,0.08590754899640564,optimal
849,YMR241W,1,0.0859075489964068,optimal
850,YMR243C,1,0.08590754899640678,optimal
851,YMR246W,1,0.08590754899640697,optimal
852,YMR250W,1,0.08590751899387919,optimal
853,YMR251W,1,0.08590754899640722,optimal
854,YMR256C,1,0.0859075189938784,optimal
855,YMR261C,1,0.0859075489964078,optimal
856,YMR267W,1,0.08498308692551293,optimal
857,YMR271C,1,0.0859075489964068,optimal
858,YMR272C,1,0.08590754899640679,optimal
859,YMR278W,1,0.08590751899387929,optimal
860,YMR281W,0,0.0859075489964071,optimal
861,YMR289W,1,-2.3671969264202696e-12,optimal
862,YMR293C,1,0.08590751899387919,optimal
863,YMR296C,0,0.0859075189938793,optimal
864,YMR298W,0,0.0859075189938784,optimal
865,YMR300C,1,-1.2398416464713377e-14,optimal
866,YMR301C,0,0.08590754899640828,optimal
867,YMR303C,1,0.08590754899640722,optimal
868,YMR306W,1,0.08590754899640854,optimal
869,YMR313C,1,0.08590751899387881,optimal
870,YMR318C,1,0.08590751899387776,optimal
871,YMR319C,1,0.08590751899387776,optimal
872,YMR323W,1,0.08590751899387898,optimal
873,YNL003C,1,0.08590754899640757,optimal
874,YNL009W,1,0.08590754899640671,optimal
875,YNL029C,1,0.08590754899640678,optimal
876,YNL036W,0,0.08590754899640661,optimal
877,YNL037C,1,0.08590754899640429,optimal
878,YNL038W,0,0.08590754899640722,optimal
879,YNL045W,1,0.08590751899387776,optimal
880,YNL048W,1,0.08590751899387934,optimal
881,YNL052W,1,0.08590754899640587,optimal
882,YNL054W,1,0.08590751899387919,optimal
883,YNL065W,1,0.08590754899640721,optimal
884,YNL071W,1,0.08451018998980521,optimal
885,YNL073W,1,0.08590754899640674,optimal
886,YNL101W,1,0.08590754899640775,optimal
887,YNL104C,1,0.08572672752780547,optimal
888,YNL106C,1,0.08590754899640521,optimal
889,YNL117W,1,0.08590751899387981,optimal
890,YNL129W,1,0.08590754899640671,optimal
891,YNL130C,1,0.0859075489964069,optimal
892,YNL141W,1,0.08590751899387893,optimal
893,YNL142W,1,0.0859075489964075,optimal
894,YNL169C,1,0.08590754899640712,optimal
895,YNL191W,1,0.08590754899640722,optimal
896,YNL192W,1,0.08590754899640635,optimal
897,YNL202W,1,0.08590754899640643,optimal
898,YNL219C,1,0.085907548996407,optimal
899,YNL220W,1,6.845375860020664e-14,optimal
900,YNL229C,1,0.08590754899640654,optimal
901,YNL241C,1,0.08585189723528536,optimal
902,YNL247W,0,0.0,optimal
903,YNL256W,0,0.0,optimal
904,YNL267W,0,0.08590751899387986,optimal
905,YNL268W,1,0.08590751899387776,optimal
906,YNL270C,1,0.08590754899640811,optimal
907,YNL274C,1,0.08590754899640729,optimal
908,YNL275W,1,0.0,optimal
909,YNL277W,1,0.0,optimal
910,YNL280C,1,0.0,optimal
911,YNL292W,1,0.08590754899640736,optimal
912,YNL316C,1,0.0,optimal
913,YNL318C,1,0.08590751899387872,optimal
914,YNL325C,1,0.08590754899640711,optimal
915,YNL331C,1,0.08590754899640682,optimal
916,YNL333W,1,0.08590754899640776,optimal
917,YNL334C,1,0.085907548996407,optimal
918,YNR001C,1,0.0859075489964069,optimal
919,YNR008W,1,0.08590754899640646,optimal
920,YNR012W,1,0.08590751899387944,optimal
921,YNR013C,1,0.08590754899640521,optimal
922,YNR016C,0,-4.086943176227893e-16,optimal
923,YNR019W,1,0.08590754899640832,optimal
924,YNR027W,1,0.08590754899640643,optimal
925,YNR030W,1,0.08590751899387944,optimal
926,YNR033W,1,1.2884961110364582e-12,optimal
927,YNR041C,1,0.08590754899640635,optimal
928,YNR043W,0,0.0,optimal
929,YNR050C,1,0.0,optimal
930,YNR056C,1,0.08590754899640798,optimal
931,YNR057C,1,0.0859075489964083,optimal
932,YNR058W,1,0.0859075489964076,optimal
933,YNR060W,1,0.08590754899640757,optimal
934,YNR067C,1,0.08590754899640694,optimal
935,YNR072W,1,0.08590751899388004,optimal
936,YOL011W,1,0.08590751899387776,optimal
937,YOL020W,1,0.0859075489964076,optimal
938,YOL033W,1,0.08590751899387897,optimal
939,YOL049W,1,0.08590754899640789,optimal
940,YOL052C,1,-1.4222811240510028e-12,optimal
941,YOL055C,1,0.08590751899387934,optimal
942,YOL058W,1,0.0,optimal
943,YOL059W,1,0.08590754899640697,optimal
944,YOL061W,1,0.08590754899640671,optimal
945,YOL064C,1,0.08492684431980652,optimal
946,YOL065C,1,0.08590751899387955,optimal
947,YOL066C,0,0.0,optimal
948,YOL068C,1,0.08590754899640811,optimal
949,YOL077W-A,1,0.031930526181277605,optimal
950,YOL086C,1,0.0859075489964069,optimal
951,YOL092W,1,0.08590751899387927,optimal
952,YOL096C,1,0.0859075189938789,optimal
953,YOL097C,0,0.0,optimal
954,YOL103W,1,0.08590754899640758,optimal
955,YOL122C,1,0.0,optimal
956,YOL126C,1,0.0852983909133119,optimal
957,YOL130W,0,-2.0267530503697452e-17,optimal
958,YOL136C,1,0.08590751899387955,optimal
959,YOL140W,1,0.0,optimal
960,YOL143C,1,0.0,optimal
961,YOL151W,1,0.08590754899640671,optimal
962,YOL152W,1,0.08590754899640729,optimal
963,YOL156W,1,0.0859075489964068,optimal
964,YOL157C,1,0.08590754899640722,optimal
965,YOL165C,1,0.08590751899388024,optimal
966,YOR002W,1,0.08590751899387872,optimal
967,YOR011W,1,0.08590754899640725,optimal
968,YOR025W,1,0.08590751899387783,optimal
969,YOR040W,1,0.08590754899640678,optimal
970,YOR054C,1,-1.1721748680801867e-12,optimal
971,YOR065W,1,0.012966816583218488,optimal
972,YOR067C,1,0.08590754899640635,optimal
973,YOR071C,1,0.0859075489964062,optimal
974,YOR074C,0,0.0,optimal
975,YOR081C,1,0.08590754899640721,optimal
976,YOR095C,0,-2.848531094400713e-16,optimal
977,YOR099W,1,0.08590754899640678,optimal
978,YOR100C,1,0.08590751899387838,optimal
979,YOR108W,1,0.08590754899640608,optimal
980,YOR109W,1,0.08590754899640657,optimal
981,YOR120W,1,0.0859075489964065,optimal
982,YOR125C,1,0.0859075489964076,optimal
983,YOR126C,1,0.08590754899640723,optimal
984,YOR128C,1,1.971772465158177e-14,optimal
985,YOR130C,1,0.0,optimal
986,YOR136W,1,0.08590754899640779,optimal
987,YOR142W,1,0.08590754899640864,optimal
988,YOR143C,0,0.08590754819821245,optimal
989,YOR149C,0,0.08590754899640737,optimal
990,YOR155C,1,0.08590751899387686,optimal
991,YOR161C,1,0.08590754899640721,optimal
992,YOR163W,1,0.0859075489964065,optimal
993,YOR168W,0,0.0,optimal
994,YOR171C,1,0.08590751899388024,optimal
995,YOR175C,1,0.08586393471132057,optimal
996,YOR176W,0,0.0,optimal
997,YOR180C,1,0.08590751899387972,optimal
998,YOR184W,1,0.08570477972492882,optimal
999,YOR190W,1,0.08590754899640678,optimal
1000,YOR192C,1,0.08590751899387686,optimal
1001,YOR196C,1,0.08590754899640712,optimal
1002,YOR202W,1,9.62437779477977e-19,optimal
1003,YOR209C,1,0.08590751899387981,optimal
1004,YOR221C,1,0.08590754899640735,optimal
1005,YOR222W,1,0.08590754899640758,optimal
1006,YOR226C,1,0.08590754899640674,optimal
1007,YOR236W,0,-5.0442496540785015e-15,optimal
1008,YOR241W,1,0.0859075489964077,optimal
1009,YOR245C,1,0.08590754899640832,optimal
1010,YOR251C,1,0.08590651517930889,optimal
1011,YOR253W,1,0.08590751899388004,optimal
1012,YOR270C,1,0.08590751899387837,optimal
1013,YOR273C,1,0.0859075189938785,optimal
1014,YOR278W,0,0.08590754899640642,optimal
1015,YOR283W,1,0.08590754899640678,optimal
1016,YOR285W,1,0.08590754899640674,optimal
1017,YOR286W,1,0.08590754899640755,optimal
1018,YOR303W,1,0.0,optimal
1019,YOR306C,1,0.08590751899387887,optimal
1020,YOR311C,1,0.08590754899640816,optimal
1021,YOR316C,1,0.08590751899387934,optimal
1022,YOR317W,1,0.08590754899640712,optimal
1023,YOR321W,1,0.08590754899640726,optimal
1024,YOR323C,1,0.08590754899640556,optimal
1025,YOR332W,1,0.08590754899640758,optimal
1026,YOR334W,1,0.08590751899387879,optimal
1027,YOR335C,0,-1.9926815407173725e-17,optimal
1028,YOR347C,1,0.08590751899387954,optimal
1029,YOR348C,1,0.08590754899640832,optimal
1030,YOR360C,1,0.08590751899387943,optimal
1031,YOR374W,1,0.08590754899640832,optimal
1032,YOR375C,1,0.0859075489964077,optimal
1033,YOR377W,1,0.08590751899387895,optimal
1034,YOR381W,1,0.08590751899388138,optimal
1035,YOR384W,1,0.08590751899387927,optimal
1036,YOR388C,1,0.0859013732289646,optimal
1037,YOR391C,1,0.08590754899640854,optimal
1038,YOR393W,1,0.08590754899640667,optimal
1039,YPL015C,1,0.08590754899640583,optimal
1040,YPL023C,1,0.08590754899640757,optimal
1041,YPL028W,0,0.08488398800068633,optimal
1042,YPL036W,1,0.0859075489964079,optimal
1043,YPL040C,1,0.08590754899640723,optimal
1044,YPL053C,1,0.08590754899640797,optimal
1045,YPL057C,1,0.08590751899387865,optimal
1046,YPL059W,1,0.08590754899640736,optimal
1047,YPL060W,1,0.08590751899387934,optimal
1048,YPL061W,1,0.08572865246152307,optimal
1049,YPL069C,1,0.0859075189938789,optimal
1050,YPL076W,0,0.0859075189938794,optimal
1051,YPL078C,1,0.03193051703634327,optimal
1052,YPL087W,1,0.08590751899387918,optimal
1053,YPL091W,1,0.08590754899640854,optimal
1054,YPL092W,1,0.08590754899640746,optimal
1055,YPL095C,1,0.08590751899388133,optimal
1056,YPL096C-A,1,0.08590751899387984,optimal
1057,YPL097W,1,0.08590751899387776,optimal
1058,YPL104W,1,0.08590751899387776,optimal
1059,YPL110C,1,0.08590751899387872,optimal
1060,YPL111W,1,0.0859075489964064,optimal
1061,YPL117C,0,0.0,optimal
1062,YPL120W,1,0.0859075489964067,optimal
1063,YPL132W,1,0.08590754899640717,optimal
1064,YPL134C,1,0.08590751899387955,optimal
1065,YPL135W,1,0.0859075489964069,optimal
1066,YPL147W,1,0.08590754899640797,optimal
1067,YPL148C,1,0.08590751899387984,optimal
1068,YPL160W,0,0.0,optimal
1069,YPL172C,1,0.0,optimal
1070,YPL175W,0,0.08590754899640725,optimal
1071,YPL188W,1,0.08590754899640779,optimal
1072,YPL189W,1,0.08590754899640697,optimal
1073,YPL206C,1,0.08590754899640758,optimal
1074,YPL212C,1,0.08590751899387879,optimal
1075,YPL214C,1,-2.9120236756136306e-17,optimal
1076,YPL227C,1,0.08590754899640542,optimal
1077,YPL231W,0,-2.7096062666166924e-17,optimal
1078,YPL234C,1,0.08590751899387845,optimal
1079,YPL244C,1,0.08590754899640726,optimal
1080,YPL252C,0,0.08590754899640758,optimal
1081,YPL258C,1,0.08590754899640671,optimal
1082,YPL262W,1,0.08423072777869667,optimal
1083,YPL265W,1,0.0859075489964062,optimal
1084,YPL268W,1,0.08590754899640735,optimal
1085,YPL271W,1,0.031930533967193156,optimal
1086,YPL273W,1,0.08590754899640755,optimal
1087,YPL274W,1,0.08590754899640668,optimal
1088,YPL281C,1,0.08590754899640785,optimal
1089,YPR001W,1,0.08590754899640694,optimal
1090,YPR002W,1,0.08590751899387887,optimal
1091,YPR006C,1,0.08590754899640776,optimal
1092,YPR020W,1,0.0319305170363436,optimal
1093,YPR021C,1,0.08537357487783077,optimal
1094,YPR026W,1,0.08590754899640776,optimal
1095,YPR033C,0,0.0,optimal
1096,YPR035W,0,-7.999516089585754e-15,optimal
1097,YPR036W,1,0.08590754899640701,optimal
1098,YPR047W,1,0.08590754899640779,optimal
1099,YPR058W,1,0.08590115378088845,optimal
1100,YPR060C,1,0.0,optimal
1101,YPR062W,1,0.08590754899640729,optimal
1102,YPR069C,1,0.08590751899387955,optimal
1103,YPR074C,1,0.0859075489964083,optimal
1104,YPR081C,1,0.08590751899388004,optimal
1105,YPR113W,0,-2.7740193216702943e-16,optimal
1106,YPR118W,1,-2.6047862047595783e-12,optimal
1107,YPR121W,1,0.08590751899387887,optimal
1108,YPR127W,1,0.08590754899640748,optimal
1109,YPR128C,1,0.0859075489964076,optimal
1110,YPR138C,1,0.08590754899640653,optimal
1111,YPR139C,1,0.08590754899640735,optimal
1112,YPR140W,1,0.085907548996409,optimal
1113,YPR145W,1,0.08590754899640797,optimal
1114,YPR156C,1,0.08590754899640692,optimal
1115,YPR159W,1,0.08590754899640735,optimal
1116,YPR160W,1,0.08590754899640776,optimal
1117,YPR165W,0,-1.510045265627362e-17,optimal
1118,YPR167C,1,-8.720558627596412e-15,optimal
1119,YPR183W,0,0.0,optimal
1120,YPR184W,1,0.08590754899640755,optimal
1121,YPR191W,1,0.012966816583219014,optimal
1122,YPR192W,1,0.0859075189938789,optimal
1123,YPR193C,1,0.08590754899640697,optimal
